,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
RepReneeEllmers,-0.12632822,-0.050635453,0.06957356,-0.20823176,0.07366982,-0.18754634,0.258148,-0.046459336,-0.09117185,0.0015987359,0.16457178,-0.21364415,-0.010510159,0.19553864,-0.04107827,0.08409345,-0.18377472,0.11677633,-0.0891832,-0.060850076,0.081581056,0.035874873,0.14643307,0.058417015,-0.006940202,-0.06521626,0.16272546,-0.12577404,0.187079,-0.09868072,0.10593295,0.12661129,0.12444889,-0.036408875,0.01273666,0.22126655,0.19101726,0.026146796,-0.28433877,-0.22928382,0.24271205,-0.07395931,0.088405475,0.12491278,0.066363156,0.2719668,-0.18404642,-0.058714293,0.13343905,-0.16570139
DeanHeller,0.05685475,-0.15111135,-0.0643539,-0.07060061,0.016349016,-0.004035893,0.30111158,-0.11118381,-0.032348488,-0.020547887,0.22910589,-0.23862104,0.15604518,0.22564773,-0.20384148,0.12143913,-0.16224281,0.08016714,-0.086716846,-0.004466572,0.16388819,0.06351316,0.19426139,-0.09964999,0.046652123,-0.07984323,0.08472751,-0.13626401,0.2631202,-0.014290326,0.029158935,0.17328264,0.13526614,-0.051847458,0.08869506,0.20813358,0.022122607,0.02901373,-0.16949718,-0.22101398,0.2651857,-0.04389125,0.041916057,0.09294093,0.1453741,0.16946088,-0.015899476,-0.18834153,0.1735859,-0.12702624
SenWhitehouse,0.19325805,-0.1478599,-0.18840134,-0.23698296,0.12696536,0.13634615,0.14266585,0.15164442,-0.039195456,-0.111999236,0.1879857,-0.13633353,0.32755053,0.13586797,0.015132781,0.23595087,-0.21231867,0.035061415,-0.16065086,0.12923133,0.06039108,-0.0051205643,-0.17294607,-0.14980732,0.2509139,0.07107483,-0.16333026,0.13049789,0.0074430443,-0.052377954,0.09054733,-0.07533771,-0.15854128,-0.077146225,0.0006318043,0.0854377,0.10448923,0.13925979,0.10612272,-0.010917981,0.21317314,-0.030862814,-0.05971156,-0.072303906,-0.10246803,-0.17952074,-0.083912686,0.20141622,0.032156106,-0.14677657
RepKevinBrady,0.09500948,-0.27484298,-0.09779721,-0.13101457,0.056215126,-0.003350739,0.25644267,-0.11555723,-0.020383919,0.06610408,0.18885835,-0.23326482,0.11450871,0.12557505,-0.17295487,0.14112368,-0.042806666,0.06395712,-0.19969696,-0.033796847,0.0700305,0.06106368,0.18924287,-0.12653555,0.07870916,-0.011677311,0.07699174,-0.15365857,0.08952992,-0.03614847,-0.020790681,0.2779694,0.11108351,0.0066427346,-0.008191468,0.17662196,0.044962738,-0.07092391,-0.2076165,-0.3315332,0.15689664,0.029300895,0.22803466,0.12258515,0.12771343,0.13185728,-0.0052775554,-0.03607601,0.24091846,-0.11516147
RepHensarling,-0.011283349,-0.21437201,-0.102764465,-0.2644693,0.05652055,0.044017438,0.17827,-0.1328977,0.032247987,0.063788496,0.2217639,-0.21226801,0.16608624,0.14798148,-0.10781894,0.20548671,-0.1218395,0.10819795,-0.22620568,-0.03389736,0.045402564,0.09488635,0.17143969,-0.07652784,0.15093036,0.025678387,0.102231726,-0.037771787,0.13955225,-0.061223015,0.034603115,0.19291028,0.17139626,0.0078992285,0.031444192,0.20208642,0.10685771,-0.0015549443,-0.26576048,-0.31662866,0.14839147,-0.01577721,0.13430688,0.19118969,0.02964068,0.1142867,0.054804232,-0.03765731,0.19323795,-0.088835046
ToddAkin,-0.009457861,-0.10051541,-0.07264616,-0.26824206,-0.0032718647,-0.11773218,0.14454299,0.06611848,0.030489855,-0.06806955,0.1453383,-0.20346536,0.06993109,-0.047894355,0.0441655,0.20182489,-0.008242454,0.1141675,-0.06928659,-0.08315512,-0.051158015,-0.18129878,0.09979025,0.07512991,-0.24765825,0.06012196,0.2581034,0.0955605,0.19728054,-0.07459758,0.121394046,0.13827911,-0.23252489,-0.35706595,0.19268928,0.072205074,0.077847704,0.16809753,-0.22059609,0.01723271,0.29682955,0.14547935,-0.061994605,0.12600634,0.102996975,0.036698606,0.06338977,0.08542992,-0.017282262,0.028171493
JerryMoran,0.0032583068,-0.20231292,-0.1365198,-0.2945816,0.10959334,0.08200277,0.11310301,-0.01647186,-0.09116825,0.14394654,0.21004897,-0.21661502,0.18209909,0.29920122,-0.18447737,0.15095125,-0.10197056,0.048693903,-0.20026119,0.065992594,0.05834705,0.08335434,0.081670895,-0.17263143,0.13740706,-0.016308418,0.028389705,-0.14307077,0.06491763,0.008240687,0.10085096,0.18822218,-0.00081342657,-0.10807348,0.02652979,0.15205447,0.14964762,-0.02041813,-0.07211496,-0.19355515,0.3352346,-0.0044853697,0.119488075,0.143637,0.030524625,0.19583221,-0.015466262,-0.0069293715,0.13111879,-0.1511993
OversightDems,0.088408045,-0.067753546,-0.023418443,-0.2540472,0.2404904,0.0271702,0.2309475,0.12000109,0.19965547,-0.2768685,0.16172257,0.029574886,0.27636006,-0.05882897,0.17739624,0.17184864,-0.27284506,0.08514201,-0.12499648,-0.06880952,0.14845802,0.014923298,-0.010775364,-0.23006217,0.30379716,0.07481205,-0.10957765,0.23437676,0.11156412,-0.12711723,-0.084826365,-0.045062188,-0.04057674,-0.07103569,0.006791981,0.13194497,0.018445816,0.20120525,0.037058745,-0.05901591,0.0068092914,0.061461274,0.035120208,-0.112494126,0.0773882,-0.12545213,-0.07810848,0.011364551,0.10610599,-0.070946984
SenFeinstein,0.04452959,-0.070356846,-0.027610233,0.080235586,0.040495407,0.26994023,0.22577904,0.026942236,-0.0071060974,0.055414986,0.16874109,-0.017858323,0.28488827,0.10407551,0.015181189,0.19574136,-0.34232798,0.20128396,-0.0030872924,-0.009361253,0.12605745,-0.049178313,-0.07373403,-0.019216051,0.247039,-0.019710964,0.091408014,0.1131788,-0.003402146,-0.14502977,-0.0282664,-0.14544237,-0.16922864,0.014380629,-0.13941863,-0.014396819,0.21736169,0.28594202,0.014656115,-0.15682055,0.06722024,0.06147534,-0.07291465,0.112048104,0.06533468,-0.15957208,-0.23247436,0.20950979,-0.11720433,-0.14080901
JudyBiggert,0.14946005,-0.23620188,-0.060618173,-0.18274249,0.15877768,-0.022892084,0.24800454,-0.03560525,-0.0039552744,0.015034075,0.20752555,-0.14219202,0.23890136,0.07821182,-0.1726789,0.20208189,-0.09082139,0.05901235,-0.2117047,0.09651451,0.13721667,0.13946065,0.12826554,-0.15632084,0.14050117,-0.06359514,-0.11089114,-0.09344689,0.055766102,-0.10890773,0.056613937,0.2600661,0.023218181,0.062026907,0.07988889,0.17770222,0.06846816,-0.00045587478,-0.083299205,-0.15672822,0.08471952,0.080251545,0.26819462,0.056057885,0.12665781,0.18073125,-0.11331625,-0.09228974,0.25933406,-0.13682178
davereichert,0.17396782,-0.22844744,-0.027179377,-0.1052552,0.0682103,-0.018081687,0.23299143,-0.014127749,-0.024283836,-0.071798176,0.23456608,-0.19713771,0.20171352,0.12048314,-0.22079937,0.080434956,-0.026338741,0.119280905,-0.13379169,-0.030040469,0.23978502,0.057785347,0.1692821,-0.21800287,0.060632546,-0.061434034,-0.08280615,-0.14321493,0.16017449,-0.01291769,-0.092008725,0.25719455,0.02008732,-0.042451657,0.025271982,0.08771343,-0.05022291,-0.15482366,-0.047209606,-0.2067072,0.0636176,-0.042951435,0.31201664,-0.0145084625,0.18459682,0.114992686,-0.012026343,-0.13683647,0.15599217,-0.23295173
DennyRehberg,0.08978083,-0.23345317,-0.097800456,-0.15383026,0.065414265,-0.007012782,0.22105722,-0.0376404,-0.055680882,-0.0138010215,0.20970479,-0.22838193,0.20119363,0.18787064,-0.1956552,0.09920749,-0.026881844,0.14535534,-0.21522358,0.05985942,0.123042196,0.041531842,0.16169587,-0.19217633,0.10746415,-0.0066551864,-0.021439247,-0.13847156,0.17186561,-0.0076780547,-0.038222563,0.277305,0.00857429,0.022535644,0.05265164,0.13039313,0.046782885,-0.035881005,-0.12288385,-0.25177896,0.15448584,0.013389161,0.26685208,0.0995439,0.14076182,0.16749638,-0.017256422,-0.08633588,0.19085743,-0.18936887
RepWalterJones,0.008157388,-0.20004684,-0.10492441,-0.14767109,0.10956051,-0.04266168,0.2528119,-0.042766206,-0.120428085,0.04806514,0.17973514,-0.19048744,0.07774353,0.29228207,-0.1282922,0.13088341,-0.00439622,0.0030831194,-0.2455666,0.021692798,-0.03787203,0.0020814722,-0.008732301,-0.2107108,0.13235705,-0.026780762,0.038093187,-0.045972403,0.12767367,-0.06578048,0.04231963,0.32070348,0.0768846,0.117748395,-0.0073737036,0.20675744,0.105661236,-0.032758873,-0.16891178,-0.338327,0.15712027,-0.002794862,0.19546077,0.10453814,0.05676896,0.08622421,-0.19678923,0.03756365,0.17221439,-0.1057759
PeteOlson,0.13591146,-0.30579457,-0.08820804,-0.017638113,0.039679907,-0.023958212,0.25063482,-0.109714694,-0.055556554,0.030077223,0.16378193,-0.21778056,0.09031642,0.15410432,-0.1960908,0.096465856,0.008230505,0.10758592,-0.17140332,-0.04717658,0.16007528,0.08280191,0.20285301,-0.14634548,0.022184022,-0.043894522,0.05030758,-0.21070339,0.07341406,0.037180368,-0.05912047,0.26897943,0.084523305,-0.037568875,-0.016289655,0.12012934,-0.032496728,-0.14654297,-0.21131821,-0.32261834,0.1121123,0.015741318,0.24841553,0.049114496,0.14853068,0.10349257,0.05844593,-0.122748904,0.16879435,-0.15346722
HASCRepublicans,0.09049777,-0.029204015,-0.053669337,-0.23127054,0.11168766,0.14157185,0.27401778,-0.067179926,0.08538338,0.05474109,0.27597278,-0.16026644,0.22480801,0.06668041,-0.17807668,0.13624299,-0.053444754,0.07670185,-0.15705612,-0.041261755,0.11550708,0.114005476,0.1404033,-0.14645131,0.1733078,-0.1411934,0.11117275,-0.07909694,0.17747147,-0.09742196,0.07407683,0.1436668,0.17104675,-0.014319165,0.0144499615,0.19057776,0.087157086,-0.05027011,-0.19664209,-0.19043809,0.18426819,0.01568213,0.14860432,0.11063951,0.151055,0.1590394,-0.027750714,-0.14449006,0.2653597,-0.08381448
RepDanBurton,0.07370784,-0.22103332,-0.03481021,-0.15609384,0.050528012,-0.023847478,0.22031954,-0.057192788,-0.0042691124,0.014497762,0.19620746,-0.23827128,0.19809057,0.19337508,-0.2208363,0.08476603,0.00046304686,0.1132409,-0.19773926,0.0072693257,0.08639018,0.049020305,0.19553074,-0.15658899,0.09603779,-0.010313002,0.06937954,-0.11965612,0.12050298,-0.05363479,-0.075670466,0.2870276,0.08922969,6.8355555e-05,0.03759144,0.14126122,0.0006629453,-0.15647031,-0.1678135,-0.22708166,0.14045843,-0.051481195,0.31074616,0.111325555,0.13193046,0.17655824,-0.007069002,-0.11904722,0.14861491,-0.16966374
SmallBizGOP,-0.037271112,-0.031990647,0.03279386,-0.25271133,0.14757611,0.035217818,0.22744209,-0.0075282883,0.014729297,0.0067644287,0.2558806,-0.102382034,0.153619,0.1813293,-0.18804428,0.12569287,-0.08331465,0.07924873,-0.14616421,-0.013853404,0.1454005,0.13419738,0.18712844,-0.14842507,0.111303434,-0.19795957,0.14194575,-0.12340912,0.16100074,-0.06903749,0.037099622,0.15038092,0.113997616,-0.016883932,-0.007989644,0.18800645,0.06950171,-0.010746725,-0.21561933,-0.20747742,0.20719264,-0.019698652,0.16499808,0.10075549,0.17707385,0.27612078,-0.079648264,-0.14115064,0.20559253,-0.03708897
SenShelbyPress,0.05840192,-0.16746444,-0.19153726,-0.34356335,0.13116406,0.099300094,0.10040783,-0.06099322,-0.0071640154,0.071328074,0.19085,-0.23039943,0.25408402,0.23965721,-0.15663198,0.123128794,-0.16574854,0.11028982,-0.2607849,0.07625531,-0.008544962,0.1123862,0.07276619,-0.047463223,0.1575096,0.015347405,0.099584326,-0.062176332,0.012200951,0.096404575,0.0885787,0.05079696,0.014109548,-0.08051425,0.029246781,0.17866635,0.13458206,0.026012914,-0.09211005,-0.17855497,0.2746307,-0.04605688,0.048149586,0.13546035,0.033345107,0.26814553,0.027260186,-0.0069233943,0.098674156,-0.20939498
JackKingston,-0.024211261,-0.213262,-0.04264191,-0.16883413,0.08842482,-0.04170955,0.2640951,-0.027617412,-0.008938838,0.08916886,0.14962344,-0.21562949,0.13475676,0.100357026,-0.24010491,0.11925699,-0.10193437,0.074509114,-0.25740173,0.036738053,0.045980237,0.00082606246,0.24943453,-0.14979714,0.089169465,-0.09870089,0.05323177,-0.13089526,0.10661587,-0.088837616,0.023242654,0.2906237,0.11300996,0.060830638,0.03524726,0.031852234,0.10583193,-0.0108044185,-0.16097668,-0.20368132,0.17050458,-0.025939595,0.20522648,0.14684737,0.16291198,0.16392595,-0.06671669,-0.11307259,0.28929818,-0.095234826
Jim_Moran,0.103834145,-0.20911852,-0.12803708,-0.18420596,0.30521196,0.07526916,0.2669224,0.08234454,0.09503839,-0.21308641,0.19213215,-0.10658893,0.22243975,0.04257278,-0.08821587,0.09530513,-0.12158129,0.15247385,-0.12623008,-0.004538925,0.16002876,0.022543907,0.054168597,-0.22360583,0.3076895,0.004735041,-0.30186784,-0.018071275,0.09106531,0.0070485366,0.07184977,0.055586044,-0.03688423,-0.12146196,0.07887184,-0.0012679846,-0.028442422,0.09908616,0.16013134,-0.09360958,0.030370599,0.096975915,0.17631797,-0.20267095,0.13174686,-0.08352781,-0.08152976,-0.013412155,0.1317114,-0.11532464
JudgeTedPoe,0.006338507,-0.23271385,-0.067252904,-0.12984174,0.09279731,-0.0397726,0.19951542,-0.091887906,-0.06658335,0.10324858,0.1141255,-0.2727803,0.04505986,0.17032215,-0.11112252,0.12350334,-0.08968372,0.07355684,-0.21456431,-0.03822668,0.010767555,0.051872313,0.17209561,-0.056151345,0.0788326,-0.021763653,0.12820905,-0.18692532,0.022285111,-0.03408257,-0.017817443,0.23314828,0.10433291,-0.009981778,-0.0309531,0.18462385,0.08701364,-0.064858794,-0.2931634,-0.38192868,0.17191288,0.031298943,0.1960925,0.17792687,0.11265594,0.13670748,0.0026706904,-0.032749087,0.23998518,-0.11645772
MelMartinez,0.17091745,-0.19306104,-0.10528652,-0.18946849,0.0053592552,0.1275985,0.32019728,-0.045534432,0.027080305,-0.12634228,0.23981476,-0.21296622,0.23109338,0.078855716,-0.24478045,0.12487642,-0.044494677,0.19990087,-0.2749431,0.0474318,0.052774366,0.08187944,0.14077057,-0.055301327,0.186841,0.01600989,0.04400598,-0.20924142,0.07011391,0.022456244,-0.08531469,0.122571625,-0.07618211,0.03608521,-0.0071349465,0.079534814,0.08305459,-0.037536446,-0.082714334,-0.070682794,0.056154214,0.06265145,0.17536293,0.032248814,0.086520426,0.27766714,-0.018521164,-0.038557686,0.19040579,-0.23453014
RepBarbaraLee,0.060041547,-0.115201056,0.013436649,-0.1283313,0.30145818,0.11272143,0.14742985,0.14349908,0.06532245,-0.19649892,0.038472075,0.050039895,0.1747418,-0.011653553,0.14363411,0.17254235,-0.26962504,0.17059025,-0.21189462,-0.026905231,0.049859874,-0.0151395975,-0.0480497,-0.2108852,0.29920313,0.060755383,-0.17363949,0.14837173,-0.109015234,0.02971173,-0.027804771,-0.04313817,-0.13264304,-0.048233736,-0.18546453,0.039724234,0.1402435,0.30772337,0.08117168,-0.14091733,-0.10723333,0.18558684,0.11790049,-0.019501943,0.054375783,-0.14027223,-0.1696307,0.14752784,-0.026107498,-0.06442121
RepBillShuster,0.100651935,-0.20004322,-0.09564778,-0.19388215,0.07963102,0.041047234,0.24719512,-0.09176708,-0.022058703,-0.0049709217,0.24273704,-0.21212293,0.21302718,0.18482995,-0.22553442,0.13095868,-0.06664858,0.095809065,-0.24748403,0.0024237302,0.11799778,0.042254567,0.1510411,-0.15081118,0.13382728,-0.06437442,0.031111749,-0.14827357,0.16079845,-0.02864736,-0.0046810126,0.24356657,0.07630233,0.050010502,0.05488473,0.15942277,0.040780008,-0.0075907204,-0.11718606,-0.25625318,0.14485069,-0.031541716,0.26284224,0.06373719,0.12129393,0.11590526,-0.022889957,-0.040623136,0.2075463,-0.14145644
RepGwenMoore,0.15091753,-0.11235229,-0.08950306,-0.22613502,0.29718316,0.10121389,0.17396052,0.16332893,0.052766103,-0.33524075,0.0020829435,-0.0011410911,0.19427416,-0.03461078,0.031038769,0.18320225,-0.21361129,0.15424563,-0.20917083,-0.027038563,0.022148332,0.007024414,-0.029221974,-0.20081367,0.24932061,0.14698389,-0.19220446,0.083784685,-0.038382206,0.12974645,-0.052780986,0.03705711,-0.1957981,-0.11207418,-0.11083356,0.023921935,0.12058888,0.21686587,0.12333577,-0.04132959,-0.064316064,0.12780292,0.11278577,-0.08521019,-0.011831945,-0.09023766,-0.059445728,0.07913785,0.12735996,-0.19619592
JeffFortenberry,0.11394077,-0.233711,-0.1308497,-0.1310493,0.04600867,-0.02181906,0.24055809,-0.062801205,-0.0412285,0.029159956,0.21376508,-0.23421396,0.19954786,0.19205059,-0.2244264,0.093950905,-0.052478276,0.093505874,-0.23681507,0.042474575,0.12247373,0.039098848,0.14045224,-0.18832967,0.077489346,-0.03935698,0.0043324544,-0.16300753,0.115008436,-0.0060181236,-0.0300674,0.2821654,0.028392266,0.014787195,0.030881932,0.14013305,0.024758851,-0.034866463,-0.09865091,-0.25408983,0.14862145,-0.0009076567,0.27211738,0.095956825,0.1694699,0.14936778,-0.039794076,-0.054690734,0.19558732,-0.16947074
repgregwalden,0.113074325,-0.20525903,-0.09110169,-0.13028589,0.11675848,0.03150713,0.2526221,-0.02001685,-0.07636051,0.053110376,0.2350462,-0.1795043,0.18070179,0.17121886,-0.18485641,0.13067205,-0.13283595,0.120009884,-0.19401248,0.062283024,0.1369736,0.044923108,0.090737805,-0.21821107,0.15924104,-0.053619914,-0.07705502,-0.10590905,0.12472543,-0.031950723,0.026385695,0.27965474,0.026323164,0.06995133,0.07585468,0.11863597,0.09301778,-0.043102495,-0.0029718345,-0.30049482,0.154375,-0.0072472207,0.20222335,0.0712024,0.120090485,0.14524622,-0.07604643,-0.05240216,0.24069348,-0.2061678
RepMikeRogersAL,0.054669317,-0.15702458,-0.048777185,-0.17967321,0.09196289,-0.014933417,0.19344564,-0.04758704,-0.03104887,0.0606737,0.22987224,-0.21360783,0.1856889,0.20875606,-0.18808444,0.140908,-0.11790324,0.079338074,-0.20569107,0.006384155,0.059681844,0.0545598,0.1635876,-0.13631545,0.08474598,-0.027704665,0.061575767,-0.16529883,0.11206875,0.005948903,0.050291955,0.22707103,0.06000795,0.023991268,0.02715188,0.16227378,0.07404076,-0.015362593,-0.16403942,-0.26330402,0.20170328,-0.025964648,0.18578711,0.14404331,0.17105196,0.27105552,-0.06088469,-0.09083587,0.22357021,-0.19556874
CynthiaLummis,0.03519779,-0.1845872,-0.028773896,-0.1544028,0.08356665,-0.024970297,0.22139645,-0.048954464,-0.057198036,-0.01859102,0.23034787,-0.21680485,0.15626831,0.240454,-0.22051786,0.0977807,-0.12656553,0.09324931,-0.21464033,0.032792863,0.09651571,0.045895327,0.17657137,-0.12652913,0.0991619,-0.07102053,0.0022551038,-0.18740539,0.13713033,0.0011654897,-0.0232174,0.252317,0.04921717,0.02663884,-0.0014229035,0.16900405,0.044550292,-0.07275498,-0.12981912,-0.24680483,0.17201862,-0.031625822,0.25171748,0.07293131,0.15933715,0.1894642,-0.057364706,-0.124360494,0.16562834,-0.22344121
RepHankJohnson,0.06137751,-0.20946434,-0.049135152,-0.22383665,0.28288376,0.053198818,0.19524504,0.11292543,0.11385629,-0.24285154,0.10934831,-0.02519384,0.21003535,0.018173872,0.033434354,0.14243925,-0.25633535,0.1525454,-0.2629102,0.016912682,0.031089656,0.009318692,0.04253034,-0.21435748,0.31866762,0.03989695,-0.26721516,0.09871259,0.052434992,0.05242624,-0.03865414,0.11713313,-0.059305854,-0.045312457,-0.076102406,0.052959334,0.08257402,0.14062928,0.04958224,-0.10066329,-0.046472453,0.10803173,0.25045776,-0.07735883,0.059743185,-0.086416304,-0.0976813,0.018582333,0.12653784,-0.17521152
RepMikeQuigley,0.19396816,-0.23204365,-0.04675968,-0.19656835,0.27244768,0.018518383,0.19061519,0.13406119,0.030091055,-0.14185792,0.13488068,0.010893829,0.24506071,0.010749127,-0.02415103,0.25408307,-0.20319124,0.045884203,-0.12286926,0.112098895,0.10981581,0.1752935,0.044930898,-0.16823485,0.24437688,-0.00039648794,-0.339587,0.050690725,-0.047230326,-0.059173077,0.014792292,0.08766019,-0.09962453,-0.07322441,0.052487053,0.1784723,0.057895344,0.10673352,0.045889348,-0.03198588,-0.013046105,0.15360743,0.23249656,-0.06315366,0.04067871,0.06328785,-0.15003034,-0.060301762,0.1908371,-0.14480561
HouseTransInf,0.17339045,-0.16072907,-0.087423496,-0.17854178,0.20003182,0.13552311,0.21242172,0.034084313,0.037164517,-0.16978693,0.21663721,-0.083595864,0.2937835,0.06285453,-0.07322954,0.13544355,-0.20963135,0.12991537,-0.17276871,0.027723834,0.14843658,0.11288277,0.0478969,-0.23224744,0.32899585,0.015200939,-0.28082204,-0.009060123,0.056533433,0.018437188,-0.013427313,0.10685705,-0.08967853,-0.059608568,-0.03261822,0.09484333,0.048273697,0.023450134,0.09943319,-0.18148933,0.0456046,0.078268036,0.19235231,-0.102987394,0.09046324,-0.02728817,-0.08796819,-0.04305882,0.134744,-0.23869862
SteveAustria,0.29706353,-0.15727787,0.0704376,0.017846538,-0.009767165,0.034335826,0.07185151,-0.075318635,-0.066262975,0.03694032,0.09769157,-0.03606791,0.2890873,0.09529752,-0.24784034,-0.042142104,0.06028643,0.0726246,-0.38086346,0.088765174,0.23268794,0.08878116,0.15680252,-0.27161267,0.09589076,-0.051603362,0.009045765,-0.11343469,0.16638036,0.14187245,0.08407592,0.15039062,0.09122536,-0.0139008695,0.03510124,0.09429086,0.14472486,-0.1127197,-0.094215594,-0.3129193,0.010733527,-0.18359819,0.22851261,-0.002520976,-0.07503349,0.04505422,0.021617627,-0.11562658,0.076179065,-0.014363858
SenatorIsakson,-0.044267535,-0.2282682,-0.100473076,-0.28037173,0.18771747,0.019695407,0.16270575,0.0146391895,-0.007217928,0.1484531,0.10522018,-0.20429815,0.14564036,0.16078186,-0.21108225,0.038670663,-0.23648763,0.044640765,-0.2882441,0.10753638,0.006503097,0.029163156,0.14687039,-0.11584428,0.17198631,-0.1373776,0.08236016,-0.14915438,-0.031955235,-0.006650265,0.10848645,0.13831025,0.13811955,-0.026481995,-0.034860056,0.05901467,0.16531126,0.032304343,-0.13006343,-0.14156659,0.28618172,-0.025410352,0.07024993,0.17486432,0.11195674,0.17103238,-0.066107094,-0.0511784,0.26003298,-0.068924636
rosadelauro,0.1013392,-0.11181129,-0.09437386,-0.22281988,0.24351563,0.18228844,0.14100179,0.114849076,0.019174006,-0.17195925,0.15762168,-0.060989786,0.30978692,0.04732352,-0.027331915,0.12713253,-0.28807077,0.09564602,-0.19566199,0.054637957,0.06382193,0.11076307,-0.03818389,-0.1791365,0.314514,-0.011297369,-0.29764813,0.040170077,-0.06369473,0.07372878,0.046350367,-0.008660011,-0.14095767,-0.11008028,-0.10075444,0.079336375,0.10993622,0.18486288,0.12184661,-0.10218786,0.02097483,0.15157574,0.08899107,-0.1532618,0.016205302,-0.087459154,-0.13981542,-0.0340892,0.10879238,-0.141166
